Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of exocytosis (GO:0017157)	1/51	0.6928321100353207	0.7717716456249306	0	0	0.8549561403508772	0.3137411812178277	ANXA1
response to organonitrogen compound (GO:0010243)	1/51	0.6928321100353207	0.7717716456249306	0	0	0.8549561403508772	0.3137411812178277	IL6
positive regulation of actin filament polymerization (GO:0030838)	1/51	0.6928321100353207	0.7717716456249306	0	0	0.8549561403508772	0.3137411812178277	CSF3
positive regulation of developmental growth (GO:0048639)	1/51	0.6928321100353207	0.7717716456249306	0	0	0.8549561403508772	0.3137411812178277	SYT2
regulation of calcium ion transport (GO:0051924)	1/52	0.6998688082021585	0.7779609914547525	0	0	0.8381492948056416	0.2991039507630236	ADRA2A
plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.6998688082021585	0.7779609914547525	0	0	0.8381492948056416	0.2991039507630236	BMP7
B cell differentiation (GO:0030183)	1/52	0.6998688082021585	0.7779609914547525	0	0	0.8381492948056416	0.2991039507630236	KLF6
positive regulation of mitotic cell cycle (GO:0045931)	1/52	0.6998688082021585	0.7779609914547525	0	0	0.8381492948056416	0.2991039507630236	RGCC
positive regulation of phosphorylation (GO:0042327)	4/208	0.7030800451477754	0.7811174708777082	0	0	0.8370774358308445	0.29488943224657127	CCND1;ERBB4;PLAUR;THBS1
cellular response to starvation (GO:0009267)	2/107	0.7055683756709266	0.7830542374130347	0	0	0.813731030873888	0.2837899943929487	CDKN1A;MAP1LC3C
positive regulation of cell cycle process (GO:0090068)	2/107	0.7055683756709266	0.7830542374130347	0	0	0.813731030873888	0.2837899943929487	RGCC;FAP
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/53	0.7067446511938046	0.7835323084437644	0	0	0.8219888663967612	0.28530070488524795	CSF3
embryonic organ development (GO:0048568)	1/53	0.7067446511938046	0.7835323084437644	0	0	0.8219888663967612	0.28530070488524795	CXCL8
monocarboxylic acid metabolic process (GO:0032787)	2/108	0.710397815107852	0.7866439513578003	0	0	0.8060128550694589	0.2756001068245841	FASN;GLYAT
negative regulation of hydrolase activity (GO:0051346)	2/108	0.710397815107852	0.7866439513578003	0	0	0.8060128550694589	0.2756001068245841	SPOCD1;PLXNB3
post-translational protein modification (GO:0043687)	7/357	0.7106740550087834	0.7866439513578003	0	0	0.8530222222222222	0.2913423921217943	SOCS3;BPIFB2;IL6;GPC3;FEM1C;APOB;MATN3
sensory perception (GO:0007600)	1/54	0.7134633081083631	0.7889005121745288	0	0	0.8064382654750083	0.27227312955495303	MME
positive regulation of immune response (GO:0050778)	1/54	0.7134633081083631	0.7889005121745288	0	0	0.8064382654750083	0.27227312955495303	FFAR3
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2/109	0.7151608906103945	0.7903618254800469	0	0	0.7984389442333367	0.26767485139779285	MYC;DLC1
nervous system development (GO:0007399)	9/455	0.7157531924748658	0.7906007412412863	0	0	0.8601907831518257	0.28766489391345423	ROBO2;ERBB4;B3GNT5;SHOX2;CSPG5;NRCAM;DRD1;WNT2;SHANK2
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	2/110	0.719858106039951	0.7932387959251636	0	0	0.791005291005291	0.2600043577782322	PEMT;SFN
cellular response to insulin stimulus (GO:0032869)	2/110	0.719858106039951	0.7932387959251636	0	0	0.791005291005291	0.2600043577782322	IRS1;GPLD1
long-chain fatty acid metabolic process (GO:0001676)	1/55	0.7200283647122798	0.7932387959251636	0	0	0.7914636127355426	0.2599678362058671	SLC27A2
regulation of RNA splicing (GO:0043484)	1/55	0.7200283647122798	0.7932387959251636	0	0	0.7914636127355426	0.2599678362058671	AFF2
negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/55	0.7200283647122798	0.7932387959251636	0	0	0.7914636127355426	0.2599678362058671	THBS1
regulation of translation (GO:0006417)	4/213	0.7204723392401781	0.7933121304781846	0	0	0.8168404153067799	0.2677997050503714	IL6;PRR16;SAMD4A;THBS1
chromosome organization (GO:0051276)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	MYC
anion transport (GO:0006820)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	SLC4A1
regulation of BMP signaling pathway (GO:0030510)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	SFRP4
organonitrogen compound catabolic process (GO:1901565)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	CYP3A5
positive regulation of protein transport (GO:0051222)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	BMP6
phosphatidylinositol-mediated signaling (GO:0048015)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	IRS1
autophagosome organization (GO:1905037)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	MAP1LC3C
ATP metabolic process (GO:0046034)	1/56	0.7264433250002587	0.7965487058688282	0	0	0.7770334928229665	0.24833587152272	HSPA1B
IRE1-mediated unfolded protein response (GO:0036498)	1/57	0.7327116132623067	0.8017489906701556	0	0	0.7631187343358395	0.23733228287875624	LMNA
regulation of Rho protein signal transduction (GO:0035023)	1/57	0.7327116132623067	0.8017489906701556	0	0	0.7631187343358395	0.23733228287875624	DLC1
chloride transmembrane transport (GO:1902476)	1/57	0.7327116132623067	0.8017489906701556	0	0	0.7631187343358395	0.23733228287875624	CLIC6
cellular respiration (GO:0045333)	1/57	0.7327116132623067	0.8017489906701556	0	0	0.7631187343358395	0.23733228287875624	NR4A3
regulation of organelle organization (GO:0033043)	2/113	0.7335597979976561	0.8021447288703906	0	0	0.7695079695079695	0.2384290898463312	CAPN6;ADPRHL1
protein oligomerization (GO:0051259)	4/217	0.7338364955365182	0.8021447288703906	0	0	0.8013348671869333	0.24798832670315865	TRIM6;HBB;HBA1;CUTC
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/58	0.7388365758271016	0.8067711596823728	0	0	0.7496922129886119	0.2269157330869604	PLAUR
autophagosome assembly (GO:0000045)	1/58	0.7388365758271016	0.8067711596823728	0	0	0.7496922129886119	0.2269157330869604	MAP1LC3C
cell junction assembly (GO:0034329)	1/59	0.7448214828688845	0.8124622506436924	0	0	0.7367286751361162	0.2170481577839195	CDH20
keratinocyte differentiation (GO:0030216)	1/59	0.7448214828688845	0.8124622506436924	0	0	0.7367286751361162	0.2170481577839195	ANXA1
positive regulation of protein binding (GO:0032092)	1/60	0.750669530047199	0.8174386171461544	0	0	0.7242045792447219	0.20769446033154815	CSF3
muscle organ development (GO:0007517)	1/60	0.750669530047199	0.8174386171461544	0	0	0.7242045792447219	0.20769446033154815	HBEGF
membrane lipid biosynthetic process (GO:0046467)	1/60	0.750669530047199	0.8174386171461544	0	0	0.7242045792447219	0.20769446033154815	B3GNT5
activation of MAPK activity (GO:0000187)	2/117	0.7509390912032464	0.8174386171461544	0	0	0.7425895843287148	0.2127004797727727	SAA1;THBS1
regulation of intracellular signal transduction (GO:1902531)	8/422	0.7517108200820128	0.8178551469008235	0	0	0.8232572652055561	0.2349605680775834	GDF10;DLC1;ULK4;ARHGEF16;BMP7;BMP6;ARHGEF6;BMP5
Ras protein signal transduction (GO:0007265)	4/223	0.7529747629675053	0.8188064934080166	0	0	0.7791385688509883	0.22105997398787433	JUN;CDKN1A;ADRA2A;RND1
positive regulation of hydrolase activity (GO:0051345)	3/172	0.7561226777775573	0.8195457898814363	0	0	0.7575267836196335	0.21176785756428768	WNT11;THY1;CX3CL1
actin cytoskeleton reorganization (GO:0031532)	1/61	0.7563838403282525	0.8195457898814363	0	0	0.7120979532163743	0.19882223927662745	ANXA1
potassium ion transport (GO:0006813)	1/61	0.7563838403282525	0.8195457898814363	0	0	0.7120979532163743	0.19882223927662745	ABCC8
negative regulation of viral life cycle (GO:1903901)	1/61	0.7563838403282525	0.8195457898814363	0	0	0.7120979532163743	0.19882223927662745	TRIM6
striated muscle contraction (GO:0006941)	1/61	0.7563838403282525	0.8195457898814363	0	0	0.7120979532163743	0.19882223927662745	TNNT3
negative regulation of MAP kinase activity (GO:0043407)	1/61	0.7563838403282525	0.8195457898814363	0	0	0.7120979532163743	0.19882223927662745	BMP7
regulation of DNA replication (GO:0006275)	1/61	0.7563838403282525	0.8195457898814363	0	0	0.7120979532163743	0.19882223927662745	AREG
positive regulation of type I interferon production (GO:0032481)	1/62	0.7619674654495152	0.8238969199459264	0	0	0.7003882657463331	0.19040154492189607	IRF1
cellular protein catabolic process (GO:0044257)	1/62	0.7619674654495152	0.8238969199459264	0	0	0.7003882657463331	0.19040154492189607	FAP
negative regulation of peptidase activity (GO:0010466)	1/62	0.7619674654495152	0.8238969199459264	0	0	0.7003882657463331	0.19040154492189607	SERPINE1
regulation of translational initiation (GO:0006446)	1/62	0.7619674654495152	0.8238969199459264	0	0	0.7003882657463331	0.19040154492189607	PPP1R15B
actin filament organization (GO:0007015)	2/120	0.7633261210209087	0.8249416485274808	0	0	0.7235984354628422	0.19542217128149486	SPTA1;RND1
cellular response to DNA damage stimulus (GO:0006974)	6/329	0.7659087568015606	0.8268190472519007	0	0	0.7916360615899996	0.21112318881739073	PPP1R15A;CDKN1A;CCND1;MYC;SFN;MCL1
regulation of acute inflammatory response (GO:0002673)	2/121	0.76733492051473	0.8268190472519007	0	0	0.7174808384892418	0.19001182079714593	IL6;OSM
vesicle coating (GO:0006901)	1/63	0.767423387815632	0.8268190472519007	0	0	0.6890563101301641	0.182404660810464	AREG
COPII vesicle coating (GO:0048208)	1/63	0.767423387815632	0.8268190472519007	0	0	0.6890563101301641	0.182404660810464	AREG
oligosaccharide metabolic process (GO:0009311)	1/63	0.767423387815632	0.8268190472519007	0	0	0.6890563101301641	0.182404660810464	GALNT13
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	1/63	0.767423387815632	0.8268190472519007	0	0	0.6890563101301641	0.182404660810464	AREG
sulfur compound biosynthetic process (GO:0044272)	2/122	0.77128460655184	0.8305534031618687	0	0	0.7114652014652014	0.18476597181355178	CSPG5;CSPG4
inorganic anion transmembrane transport (GO:0098661)	1/64	0.7727545216914067	0.8312845468758121	0	0	0.6780840991367307	0.1748059082066048	CLIC6
positive regulation of cell adhesion (GO:0045785)	1/64	0.7727545216914067	0.8312845468758121	0	0	0.6780840991367307	0.1748059082066048	SAA1
glycolipid metabolic process (GO:0006664)	1/65	0.777963715386689	0.8364602198172993	0	0	0.6674547697368421	0.16758146943022179	B3GNT5
protein dephosphorylation (GO:0006470)	2/125	0.7827850140358946	0.8406429962483821	0	0	0.6940051818100599	0.16995991727154108	PPP1R15A;PPP1R15B
cellular response to light stimulus (GO:0071482)	1/66	0.7830537519763713	0.8406429962483821	0	0	0.6571524966261808	0.16070922999054385	MYC
positive regulation of cellular protein localization (GO:1903829)	1/66	0.7830537519763713	0.8406429962483821	0	0	0.6571524966261808	0.16070922999054385	NECAB2
organonitrogen compound biosynthetic process (GO:1901566)	3/181	0.7858179423226452	0.8429686982816972	0	0	0.7188907587981983	0.17327433946573156	ALAS2;PEMT;NAT8L
G2/M transition of mitotic cell cycle (GO:0000086)	2/126	0.7865042915539189	0.8429686982816972	0	0	0.6883729174051755	0.16531764354707637	CDKN1A;CDKN2B
regulation of gene silencing by miRNA (GO:0060964)	1/67	0.7880273511529663	0.8429686982816972	0	0	0.647162413609782	0.15416863522457147	ZFP36
negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/67	0.7880273511529663	0.8429686982816972	0	0	0.647162413609782	0.15416863522457147	BMP7
negative regulation of protein binding (GO:0032091)	1/67	0.7880273511529663	0.8429686982816972	0	0	0.647162413609782	0.15416863522457147	DKK1
regulation of cardiac conduction (GO:1903779)	1/67	0.7880273511529663	0.8429686982816972	0	0	0.647162413609782	0.15416863522457147	KCNJ11
regulation of protein localization to plasma membrane (GO:1903076)	1/67	0.7880273511529663	0.8429686982816972	0	0	0.647162413609782	0.15416863522457147	ARHGEF16
Fc-epsilon receptor signaling pathway (GO:0038095)	3/182	0.7889255353883987	0.8435002418038728	0	0	0.7148376935003569	0.16947610868971197	JUN;NR4A3;FOS
vesicle organization (GO:0016050)	2/127	0.79016749187423	0.8435409181917883	0	0	0.6828307692307692	0.1608137072811628	SYT2;C2CD4B
non-canonical Wnt signaling pathway (GO:0035567)	2/127	0.79016749187423	0.8435409181917883	0	0	0.6828307692307692	0.1608137072811628	SFRP4;WNT11
cell cycle G2/M phase transition (GO:0044839)	2/127	0.79016749187423	0.8435409181917883	0	0	0.6828307692307692	0.1608137072811628	CDKN1A;CDKN2B
response to interferon-gamma (GO:0034341)	1/68	0.7928871709131542	0.8447282479774203	0	0	0.6374705420267086	0.14794056091387636	CX3CL1
regulation of endopeptidase activity (GO:0052548)	1/68	0.7928871709131542	0.8447282479774203	0	0	0.6374705420267086	0.14794056091387636	SERPINE1
COPII-coated vesicle budding (GO:0090114)	1/68	0.7928871709131542	0.8447282479774203	0	0	0.6374705420267086	0.14794056091387636	AREG
peptidyl-threonine phosphorylation (GO:0018107)	1/68	0.7928871709131542	0.8447282479774203	0	0	0.6374705420267086	0.14794056091387636	DCLK3
positive regulation of mitochondrion organization (GO:0010822)	2/128	0.7937752290774195	0.8448179906434106	0	0	0.6773765916623059	0.15644347321146948	PLAUR;PEMT
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/128	0.7937752290774195	0.8448179906434106	0	0	0.6773765916623059	0.15644347321146948	CD36;HSPA1B
regulation of endocytosis (GO:0030100)	1/69	0.7976358085136271	0.8480680169426628	0	0	0.6280637254901961	0.14200719679204163	LDLR
response to organic cyclic compound (GO:0014070)	1/69	0.7976358085136271	0.8480680169426628	0	0	0.6280637254901961	0.14200719679204163	ABCB4
regulation of Notch signaling pathway (GO:0008593)	1/70	0.8022758020185992	0.8521393308959553	0	0	0.618929570302568	0.13635194051436697	NOTCH3
neuropeptide signaling pathway (GO:0007218)	1/70	0.8022758020185992	0.8521393308959553	0	0	0.618929570302568	0.13635194051436697	PROKR1
regulation of cell communication (GO:0010646)	1/71	0.80680963193345	0.8560897760343826	0	0	0.6100563909774436	0.1309593013773931	ANXA1
actomyosin structure organization (GO:0031032)	1/71	0.80680963193345	0.8560897760343826	0	0	0.6100563909774436	0.1309593013773931	TNNT3
lipid biosynthetic process (GO:0008610)	1/72	0.8112397220580035	0.8594888587529856	0	0	0.6014331603657029	0.12581481341107698	TFCP2L1
glycoprotein biosynthetic process (GO:0009101)	1/72	0.8112397220580035	0.8594888587529856	0	0	0.6014331603657029	0.12581481341107698	B3GNT5
regulation of phosphatase activity (GO:0010921)	1/72	0.8112397220580035	0.8594888587529856	0	0	0.6014331603657029	0.12581481341107698	SPOCD1
B cell activation (GO:0042113)	1/73	0.8155684408329399	0.8632048653730311	0	0	0.5930494639376218	0.12090495593053219	KLF6
lymphocyte differentiation (GO:0030098)	1/73	0.8155684408329399	0.8632048653730311	0	0	0.5930494639376218	0.12090495593053219	KLF6
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	1/74	0.819798103140954	0.8668086583512502	0	0	0.5848954578226387	0.1162170808258441	CXCL8
mitotic nuclear division (GO:0140014)	1/74	0.819798103140954	0.8668086583512502	0	0	0.5848954578226387	0.1162170808258441	KIF25
regulation of nucleic acid-templated transcription (GO:1903506)	11/607	0.8226809230741565	0.869419457165348	0	0	0.7840649170855027	0.15303916392410682	CRABP2;NFIL3;IGSF1;PRRX2;ZFP92;SIX1;RORB;PITX2;HOXB7;TBX4;MLF1
muscle contraction (GO:0006936)	2/137	0.8238506778903342	0.8694291668459133	0	0	0.6319251119251119	0.12244558963943537	TNNT3;SCN4A
negative regulation of cellular amide metabolic process (GO:0034249)	1/75	0.8239309706741481	0.8694291668459133	0	0	0.576961830251304	0.11173934724354952	SAMD4A
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/75	0.8239309706741481	0.8694291668459133	0	0	0.576961830251304	0.11173934724354952	CD36
positive regulation of JNK cascade (GO:0046330)	1/76	0.8279692539611623	0.8728141282980758	0	0	0.5692397660818713	0.10746066076946621	DKK1
hemopoiesis (GO:0030097)	1/76	0.8279692539611623	0.8728141282980758	0	0	0.5692397660818713	0.10746066076946621	NOTCH4
regulation of immune response (GO:0050776)	4/251	0.8285091881107627	0.8729455205056758	0	0	0.689814194171113	0.12977291780542954	IRF1;CD300LG;TREM1;ICAM1
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/77	0.8319151129671054	0.8756562681306238	0	0	0.5617209141274239	0.10337061878831662	DKK1
positive regulation of cytoskeleton organization (GO:0051495)	1/77	0.8319151129671054	0.8756562681306238	0	0	0.5617209141274239	0.10337061878831662	CSF3
regulation of cellular component organization (GO:0051128)	2/140	0.8329661289524716	0.8763237252543019	0	0	0.6180920528746616	0.11296392467814681	ARC;PAPPA2
sensory perception of mechanical stimulus (GO:0050954)	1/78	0.8357706583103072	0.8779559838921867	0	0	0.554397357028936	0.09945946003927568	HOXA1
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	0.8357706583103072	0.8779559838921867	0	0	0.554397357028936	0.09945946003927568	CD36
visual perception (GO:0007601)	1/78	0.8357706583103072	0.8779559838921867	0	0	0.554397357028936	0.09945946003927568	TULP2
cation transport (GO:0006812)	1/79	0.8395379528643827	0.8801540034518366	0	0	0.547261583445794	0.09571801812840464	SLC38A3
peptidyl-tyrosine phosphorylation (GO:0018108)	1/79	0.8395379528643827	0.8801540034518366	0	0	0.547261583445794	0.09571801812840464	ERBB4
